woo_product_id,woo_variation_id,source_url,target_filename,validation_status,conversion_required,usage_type
54,567,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-10.webp,variant-577-nuban-beauty-finishing-powder-variant-10.webp,FOUND,False,variant_image
55,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-D-Glow-Loose-Highlighter.webp,product-555-nuban-beauty-d-glow-loose-highlighter.webp,FOUND,False,product_featured
55,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/accolade.webp,variant-553-nuban-beauty-d-glow-loose-highlighter-variant.webp,FOUND,False,variant_image
55,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/mehn.webp,variant-554-nuban-beauty-d-glow-loose-highlighter-variant-02.webp,FOUND,False,variant_image
55,551,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/accolade.webp,variant-553-nuban-beauty-d-glow-loose-highlighter-variant.webp,FOUND,False,variant_image
55,552,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/mehn.webp,variant-554-nuban-beauty-d-glow-loose-highlighter-variant-02.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Concealer.webp,product-486-nuban-beauty-in-my-skin-concealer.webp,FOUND,False,product_featured
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/041.webp,variant-498-nuban-beauty-in-my-skin-concealer-variant.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/042.webp,variant-499-nuban-beauty-in-my-skin-concealer-variant-02.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/043.webp,variant-500-nuban-beauty-in-my-skin-concealer-variant-03.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/044.webp,variant-501-nuban-beauty-in-my-skin-concealer-variant-04.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/045.webp,variant-502-nuban-beauty-in-my-skin-concealer-variant-05.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/046.webp,variant-503-nuban-beauty-in-my-skin-concealer-variant-06.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/047.webp,variant-504-nuban-beauty-in-my-skin-concealer-variant-07.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/048.webp,variant-505-nuban-beauty-in-my-skin-concealer-variant-08.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/049.webp,variant-506-nuban-beauty-in-my-skin-concealer-variant-09.webp,FOUND,False,variant_image
60,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/050.webp,variant-507-nuban-beauty-in-my-skin-concealer-variant-10.webp,FOUND,False,variant_image
60,488,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/041.webp,variant-498-nuban-beauty-in-my-skin-concealer-variant.webp,FOUND,False,variant_image
60,489,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/042.webp,variant-499-nuban-beauty-in-my-skin-concealer-variant-02.webp,FOUND,False,variant_image
60,490,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/043.webp,variant-500-nuban-beauty-in-my-skin-concealer-variant-03.webp,FOUND,False,variant_image
60,491,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/044.webp,variant-501-nuban-beauty-in-my-skin-concealer-variant-04.webp,FOUND,False,variant_image
60,492,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/045.webp,variant-502-nuban-beauty-in-my-skin-concealer-variant-05.webp,FOUND,False,variant_image
60,493,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/046.webp,variant-503-nuban-beauty-in-my-skin-concealer-variant-06.webp,FOUND,False,variant_image
60,494,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/047.webp,variant-504-nuban-beauty-in-my-skin-concealer-variant-07.webp,FOUND,False,variant_image
60,495,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/048.webp,variant-505-nuban-beauty-in-my-skin-concealer-variant-08.webp,FOUND,False,variant_image
60,496,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/049.webp,variant-506-nuban-beauty-in-my-skin-concealer-variant-09.webp,FOUND,False,variant_image
60,497,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/050.webp,variant-507-nuban-beauty-in-my-skin-concealer-variant-10.webp,FOUND,False,variant_image
61,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-In-My-Skin-Foundation.webp,product-467-nuban-beauty-in-my-skin-foundation.webp,FOUND,False,product_featured
61,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-In-My-Skin-Foundation-D12.webp,variant-475-nuban-beauty-in-my-skin-foundation-variant.webp,FOUND,False,variant_image
61,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-In-My-Skin-Foundation-D13.webp,variant-476-nuban-beauty-in-my-skin-foundation-variant-02.webp,FOUND,False,variant_image
61,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-In-My-Skin-Foundation-L1.webp,variant-477-nuban-beauty-in-my-skin-foundation-variant-03.webp,FOUND,False,variant_image
61,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-In-My-Skin-Foundation-L2.webp,variant-478-nuban-beauty-in-my-skin-foundation-variant-04.webp,FOUND,False,variant_image
61,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-In-My-Skin-Foundation-L4.webp,variant-479-nuban-beauty-in-my-skin-foundation-variant-05.webp,FOUND,False,variant_image
61,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-In-My-Skin-Foundation-W5.5.webp,variant-480-nuban-beauty-in-my-skin-foundation-variant-06.webp,FOUND,False,variant_image
