woo_product_id,shopify_product_gid,handle,field,expected_value,actual_value,match,notes
2358,gid://shopify/Product/9600708116736,panoxyl-balancing-repair-moisturizer-with-naicinamide-85g,variant.sku,105-1-item,105-1-item,Y,
2358,gid://shopify/Product/9600708116736,panoxyl-balancing-repair-moisturizer-with-naicinamide-85g,variant.inventory_quantity,7,7,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,title,Panoxyl Acne Treatment Bar 113G,Panoxyl Acne Treatment Bar 113G,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,handle,panoxyl-acne-treatment-bar-113g,panoxyl-acne-treatment-bar-113g,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,status,ACTIVE,ACTIVE,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,vendor,Panoxyl,Panoxyl,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,product_type,Serums &amp; Treatment,Serums &amp; Treatment,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,tags,Serums &amp; Treatment|Skin Care,Serums &amp; Treatment|Skin Care,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,legacy_woo_id_metafield,2359,2359,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,image_count,1,1,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,variant_count,1,1,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,variant.price,15.0,15.0,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,variant.compare_at_price,,,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,variant.sku,106-1-item,106-1-item,Y,
2359,gid://shopify/Product/9600708149504,panoxyl-acne-treatment-bar-113g,variant.inventory_quantity,5,5,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,title,Panoxyl Adapalene Gel Usp 0.1% Acne Treatment,Panoxyl Adapalene Gel Usp 0.1% Acne Treatment,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,handle,panoxyl-adapalene-gel-usp-0-1-acne-treatment,panoxyl-adapalene-gel-usp-0-1-acne-treatment,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,status,ACTIVE,ACTIVE,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,vendor,Panoxyl,Panoxyl,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,product_type,Serums &amp; Treatment,Serums &amp; Treatment,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,tags,Serums &amp; Treatment|Skin Care|acne treatment,Serums &amp; Treatment|Skin Care|acne treatment,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,legacy_woo_id_metafield,2360,2360,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,image_count,1,1,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,variant_count,1,1,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,variant.price,18.0,18.0,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,variant.compare_at_price,,,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,variant.sku,107-1-item,107-1-item,Y,
2360,gid://shopify/Product/9600708182272,panoxyl-adapalene-gel-usp-0-1-acne-treatment,variant.inventory_quantity,9,9,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,title,Panoxyl Clarifying Exfoliant 2% Salicylic Acid,Panoxyl Clarifying Exfoliant 2% Salicylic Acid,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,handle,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,status,ACTIVE,ACTIVE,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,vendor,Panoxyl,Panoxyl,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,product_type,Serums &amp; Treatment,Serums &amp; Treatment,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,tags,"Exfoliators, Peels &amp; Scrubs|Face Toners, Mist &amp; Essence|Serums &amp; Treatment|Skin Care|acne treatment",Exfoliators|Face Toners|Mist &amp; Essence|Peels &amp; Scrubs|Serums &amp; Treatment|Skin Care|acne treatment,N,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,legacy_woo_id_metafield,2361,2361,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,image_count,1,1,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,variant_count,1,1,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,variant.price,16.0,16.0,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,variant.compare_at_price,,,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,variant.sku,89-1-item,89-1-item,Y,
2361,gid://shopify/Product/9600708215040,panoxyl-clarifyingexfoliant-2-salicylic-acid-118g,variant.inventory_quantity,5,5,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,title,Palmers Cocoa Butter Massage Lotion For Stretch Marks 250Ml,Palmers Cocoa Butter Massage Lotion For Stretch Marks 250Ml,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,handle,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,status,ACTIVE,ACTIVE,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,vendor,Palmer's,Palmer's,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,product_type,Serums &amp; Treatment,Serums &amp; Treatment,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,tags,Bath &amp; Body Care|Body Lotion|Serums &amp; Treatment|Skin Care,Bath &amp; Body Care|Body Lotion|Serums &amp; Treatment|Skin Care,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,legacy_woo_id_metafield,2362,2362,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,image_count,1,1,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,variant_count,1,1,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,variant.price,15.0,15.0,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,variant.compare_at_price,,,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,variant.sku,90-1-item,90-1-item,Y,
2362,gid://shopify/Product/9600708247808,palmers-cocoa-butter-massage-lotion-for-stretch-marks-250ml,variant.inventory_quantity,0,0,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,title,I'M From Rice Toner 150Ml,I'M From Rice Toner 150Ml,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,handle,im-from-rice-toner-150ml,im-from-rice-toner-150ml,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,status,ACTIVE,ACTIVE,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,vendor,I’m From,I’m From,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,product_type,"Face Toners, Mist &amp; Essence","Face Toners, Mist &amp; Essence",Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,tags,"Face Toners, Mist &amp; Essence|Skin Care",Face Toners|Mist &amp; Essence|Skin Care,N,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,legacy_woo_id_metafield,2363,2363,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,image_count,1,1,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,variant_count,1,1,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,variant.price,27.0,27.0,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,variant.compare_at_price,,,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,variant.sku,91-1-item,91-1-item,Y,
2363,gid://shopify/Product/9600708313344,im-from-rice-toner-150ml,variant.inventory_quantity,0,0,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,title,ELF Holy Hydration! Face Cream Moisturizer with Broad Spectrum SPF 30,ELF Holy Hydration! Face Cream Moisturizer with Broad Spectrum SPF 30,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,handle,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,status,ACTIVE,ACTIVE,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,vendor,Elf,Elf,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,product_type,Moisturizers &amp; Cream,Moisturizers &amp; Cream,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,tags,Moisturizers &amp; Cream|Skin Care,Moisturizers &amp; Cream|Skin Care,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,legacy_woo_id_metafield,2364,2364,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,image_count,2,2,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,variant_count,1,1,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,variant.price,16.0,16.0,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,variant.compare_at_price,,,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,variant.sku,92-1-item,92-1-item,Y,
2364,gid://shopify/Product/9600708346112,elf-skin-holy-hydration-face-cream-with-hyaluronic-acid-peptides-50g,variant.inventory_quantity,10,10,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,title,Zaron Lip Liner Cappuccino,Zaron Lip Liner Cappuccino,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,handle,zaron-lip-liner-cappuccino,zaron-lip-liner-cappuccino,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,status,ACTIVE,ACTIVE,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,vendor,Zaron,Zaron,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,product_type,Lips,Lips,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,tags,Lips,Lips,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,legacy_woo_id_metafield,2366,2366,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,image_count,1,1,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,variant_count,1,1,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,variant.price,6.0,6.0,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,variant.compare_at_price,,,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,variant.sku,93-1-item,93-1-item,Y,
2366,gid://shopify/Product/9600708378880,zaron-lip-liner-cappuccino,variant.inventory_quantity,0,0,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,title,Absolute Lip Gloss Clear,Absolute Lip Gloss Clear,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,handle,absolute-lip-gloss-clear,absolute-lip-gloss-clear,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,status,ACTIVE,ACTIVE,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,vendor,Absolute,Absolute,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,product_type,Lip Gloss,Lip Gloss,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,tags,Lip Gloss|Lips,Lip Gloss|Lips,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,legacy_woo_id_metafield,2367,2367,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,image_count,1,1,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,variant_count,1,1,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,variant.price,2.0,2.0,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,variant.compare_at_price,,,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,variant.sku,94-1-item,94-1-item,Y,
2367,gid://shopify/Product/9600708444416,absolute-lip-gloss-clear,variant.inventory_quantity,14,14,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,title,Bs-Mall Brush Set,Bs-Mall Brush Set,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,handle,bs-mall-brush-set,bs-mall-brush-set,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,status,ACTIVE,ACTIVE,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,vendor,B-Small,B-Small,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,product_type,Tools &amp; Accessories,Tools &amp; Accessories,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,tags,Brush set|Brushes &amp; Beauty Blenders|Makeup|Tools &amp; Accessories|face|makeup,Brush set|Brushes &amp; Beauty Blenders|Makeup|Tools &amp; Accessories|face,N,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,legacy_woo_id_metafield,2368,2368,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,image_count,1,1,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,variant_count,1,1,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,variant.price,18.0,18.0,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,variant.compare_at_price,,,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,variant.sku,95-1-item,95-1-item,Y,
2368,gid://shopify/Product/9600708608256,bs-mall-brush-set,variant.inventory_quantity,0,0,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,title,Ben Nye Clown White,Ben Nye Clown White,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,handle,ben-nye-clown-white,ben-nye-clown-white,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,status,DRAFT,DRAFT,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,vendor,Ben Nye,Ben Nye,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,product_type,Eyeshadow,Eyeshadow,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,tags,Eyes|Eyeshadow|Makeup,Eyes|Eyeshadow|Makeup,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,legacy_woo_id_metafield,2376,2376,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,image_count,1,1,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,variant_count,2,2,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,variant[CW1].price,8.0,8.0,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,variant[CW1].compare_at_price,,,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,variant[CW1].sku,86-1-item,86-1-item,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,variant[CW1].inventory_quantity,0,0,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,variant[CW2].price,12.0,12.0,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,variant[CW2].compare_at_price,,,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,variant[CW2].sku,87-1-item,87-1-item,Y,
2376,gid://shopify/Product/9600708641024,ben-nye-clown-white,variant[CW2].inventory_quantity,0,0,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,title,Laneige Lip Mask,Laneige Lip Mask,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,handle,laneige-lip-mask,laneige-lip-mask,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,status,ACTIVE,ACTIVE,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,vendor,Laneige,Laneige,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,product_type,Lipbalm,Lipbalm,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,tags,Lipbalm|Lips|Makeup,Lipbalm|Lips|Makeup,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,legacy_woo_id_metafield,2740,2740,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,image_count,1,1,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,variant_count,1,1,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,variant.price,6.0,6.0,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,variant.compare_at_price,,,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,variant.sku,85-1-item,85-1-item,Y,
2740,gid://shopify/Product/9600708772096,laneige-lip-mask,variant.inventory_quantity,0,0,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,title,Yglam Blush Palette (Bloom),Yglam Blush Palette (Bloom),Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,handle,yglam-blush-palette-bloom,yglam-blush-palette-bloom,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,status,ACTIVE,ACTIVE,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,vendor,Yglam,Yglam,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,product_type,Eyeshadow,Eyeshadow,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,tags,Eyes|Eyeshadow|Makeup,Eyes|Eyeshadow|Makeup,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,legacy_woo_id_metafield,2746,2746,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,image_count,1,1,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,variant_count,1,1,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,variant.price,18.0,18.0,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,variant.compare_at_price,,,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,variant.sku,84-1-item,84-1-item,Y,
2746,gid://shopify/Product/9600708804864,yglam-blush-palette-bloom,variant.inventory_quantity,5,5,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,title,Yglam Blush Palette (Rouge),Yglam Blush Palette (Rouge),Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,handle,yglam-blush-palette-rouge,yglam-blush-palette-rouge,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,status,ACTIVE,ACTIVE,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,vendor,Yglam,Yglam,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,product_type,Eyeshadow,Eyeshadow,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,tags,Eyes|Eyeshadow|Makeup,Eyes|Eyeshadow|Makeup,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,legacy_woo_id_metafield,2751,2751,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,image_count,1,1,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,variant_count,1,1,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,variant.price,18.0,18.0,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,variant.compare_at_price,,,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,variant.sku,83-1-item,83-1-item,Y,
2751,gid://shopify/Product/9600708837632,yglam-blush-palette-rouge,variant.inventory_quantity,5,5,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,title,TONYMOLY- Wonder Ceramide Mochi Toner- 500ML,TONYMOLY- Wonder Ceramide Mochi Toner- 500ML,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,handle,tonymoly-wonder-ceramide-mochi-toner-500ml,tonymoly-wonder-ceramide-mochi-toner-500ml,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,status,ACTIVE,ACTIVE,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,vendor,Tony Moly,Tony Moly,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,product_type,"Face Toners, Mist &amp; Essence","Face Toners, Mist &amp; Essence",Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,tags,"Face Toners, Mist &amp; Essence|Skin Care|ceramide|hydration|toner",Face Toners|Mist &amp; Essence|Skin Care|ceramide|hydration|toner,N,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,legacy_woo_id_metafield,3571,3571,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,image_count,1,1,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,variant_count,1,1,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,variant.price,18.0,18.0,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,variant.compare_at_price,,,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,variant.sku,82-1-item,82-1-item,Y,
3571,gid://shopify/Product/9600708870400,tonymoly-wonder-ceramide-mochi-toner-500ml,variant.inventory_quantity,17,17,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,title,FRUDIA - Pomegranate Honey 3in1 Lip Balm - 10ml,FRUDIA - Pomegranate Honey 3in1 Lip Balm - 10ml,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,handle,frudia-pomegranate-honey-3in1-lip-balm-10ml,frudia-pomegranate-honey-3in1-lip-balm-10ml,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,status,ACTIVE,ACTIVE,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,vendor,Frudia,Frudia,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,product_type,Lipbalm,Lipbalm,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,tags,Lipbalm|Lips|lip balm|lips|moisturizing lip balm,Lipbalm|Lips|lip balm|moisturizing lip balm,N,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,legacy_woo_id_metafield,3608,3608,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,image_count,1,1,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,variant_count,1,1,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,variant.price,5.0,5.0,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,variant.compare_at_price,,,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,variant.sku,81-1-item,81-1-item,Y,
3608,gid://shopify/Product/9600708903168,frudia-pomegranate-honey-3in1-lip-balm-10ml,variant.inventory_quantity,0,0,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,title,FRUDIA - My Orchard Hand Cream (pineapple) - 30g,FRUDIA - My Orchard Hand Cream (pineapple) - 30g,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,handle,frudia-my-orchard-hand-cream-pineapple-30g,frudia-my-orchard-hand-cream-pineapple-30g,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,status,DRAFT,DRAFT,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,vendor,Frudia,Frudia,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,product_type,Hand cream,Hand cream,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,tags,Hand cream|Moisturizers &amp; Cream|hand cream|moisturizer,Hand cream|Moisturizers &amp; Cream|moisturizer,N,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,legacy_woo_id_metafield,3610,3610,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,image_count,1,1,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,variant_count,1,1,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,variant.price,3.0,3.0,Y,
3610,gid://shopify/Product/9600708935936,frudia-my-orchard-hand-cream-pineapple-30g,variant.compare_at_price,,,Y,
